competitor	metric	seed	target_id	sc15	competitor_value	delta
scipenn	pseudobulk	69003	LAT_Y226	0.2610877338794564	0.2522161366767613	0.008871597202695092
scipenn	pseudobulk	69003	LCP2_S376	0.6584308582775722	0.643071975606944	0.015358882670628238
scipenn	pseudobulk	69003	MAP2K1_S298	0.5964325321481865	0.6708944756463439	-0.07446194349815738
scipenn	pseudobulk	69003	MAPK14_pSitePending_D3F9	0.816464400388524	0.7636039313563743	0.05286046903214969
scipenn	pseudobulk	69003	RELA_pSitePending_93H1	0.7783328315039371	0.7527316523292764	0.02560117917466065
scipenn	pseudobulk	69003	p-Rb	0.5694461379458506	0.5856125097359052	-0.016166371790054535
scipenn	pseudobulk	69003	HISTONE_H3_S28	0.8073240548810582	0.5178062341312006	0.28951782074985755
scipenn	pseudobulk	69003	NFE2L2_S40	0.9264546209363224	0.91908809718735	0.007366523748972398
scipenn	pseudobulk	69003	AKT_S473	0.8040670999957491	0.8169196567942827	-0.012852556798533588
scipenn	pseudobulk	69003	EIF4EBP1_T37_T46	0.5140805685189193	0.4248064327090413	0.08927413580987797
scipenn	pseudobulk	69003	STAT6_Y641	0.6418762944917381	0.587906823967372	0.05396947052436607
scipenn	pseudobulk	69003	ZAP70_Y493	0.2226569567507011	0.3323453304812156	-0.10968837373051452
scipenn	pseudobulk	69003	LCK_Y505	0.7285406478224218	0.7403427640289106	-0.011802116206488855
scipenn	pseudobulk	69003	STAT5A_Y694	0.5267255258632918	0.4624538775708286	0.06427164829246318
scipenn	pseudobulk	69003	PLCG1_Y783	0.3986611523495984	0.5661588580683211	-0.1674977057187227
scipenn	pseudobulk	69004	RPS6_pSitePending	0.5949276680752599	0.5773513984829249	0.017576269592334937
scipenn	pseudobulk	69004	STAT3_Y705	0.6177556670583456	0.5878548572644269	0.029900809793918737
scipenn	pseudobulk	69004	MAPK14_pSitePending	0.8147027066099835	0.8040978028328207	0.010604903777162722
scipenn	pseudobulk	69004	CREB1_S133_ATF1_S63	0.4542089255793094	0.4059105879415167	0.04829833763779273
scipenn	pseudobulk	69004	JUN_pSitePending	0.6182140177269996	0.6409643928065231	-0.022750375079523488
scipenn	pseudobulk	69004	LAT_Y226	0.3029213283790938	0.3004570774723521	0.002464250906741683
scipenn	pseudobulk	69004	LCP2_S376	0.7697260204771036	0.7563771733152841	0.0133488471618195
scipenn	pseudobulk	69004	MAP2K1_S298	0.6325592436721117	0.6160729943975256	0.016486249274586084
scipenn	pseudobulk	69004	MAPK14_pSitePending_D3F9	0.8020491889123494	0.7686257324472435	0.033423456465105916
scipenn	pseudobulk	69004	RELA_pSitePending_93H1	0.832370855014042	0.8359346924224696	-0.0035638374084276947
scipenn	pseudobulk	69004	p-Rb	0.6493527028930717	0.6311702275776784	0.0181824753153933
scipenn	pseudobulk	69004	HISTONE_H3_S28	0.7753194593269227	0.573469381887838	0.20185007743908467
scipenn	pseudobulk	69004	NFE2L2_S40	0.917066867859063	0.9021565070393384	0.014910360819724633
scipenn	pseudobulk	69004	AKT_S473	0.8121579568402881	0.8282684078515963	-0.016110451011308147
scipenn	pseudobulk	69004	EIF4EBP1_T37_T46	0.0830045954172325	0.4800574827653893	-0.3970528873481568
scipenn	pseudobulk	69004	STAT6_Y641	0.796031077489602	0.8298130824616389	-0.03378200497203687
scipenn	pseudobulk	69004	ZAP70_Y493	0.1155963672013133	0.2597020638512052	-0.1441056966498919
scipenn	pseudobulk	69004	LCK_Y505	0.7336879937999448	0.7187431334675255	0.014944860332419263
scipenn	pseudobulk	69004	STAT5A_Y694	0.5508717903645325	0.5503173339105156	0.0005544564540168606
scipenn	pseudobulk	69004	PLCG1_Y783	0.3809846900198249	0.3791171985409992	0.0018674914788257002
scipenn	pseudobulk	69005	RPS6_pSitePending	0.5308656578677526	0.5701396009726658	-0.03927394310491317
scipenn	pseudobulk	69005	STAT3_Y705	0.6705775935311868	0.7332032051094248	-0.06262561157823798
scipenn	pseudobulk	69005	MAPK14_pSitePending	0.8052958280842586	0.8028894325139895	0.0024063955702691153
scipenn	pseudobulk	69005	CREB1_S133_ATF1_S63	0.4630072071016318	0.4168773620836141	0.0461298450180177
scipenn	pseudobulk	69005	JUN_pSitePending	0.545392655201711	0.5494871668809503	-0.004094511679239354
scipenn	pseudobulk	69005	LAT_Y226	0.3038789441303137	0.1214363665660797	0.182442577564234
scipenn	pseudobulk	69005	LCP2_S376	0.7716073887440307	0.7622864969384466	0.009320891805584042
scipenn	pseudobulk	69005	MAP2K1_S298	0.5719091495034132	0.5748513169073917	-0.0029421674039784573
scipenn	pseudobulk	69005	MAPK14_pSitePending_D3F9	0.8059670992880791	0.8161811882928544	-0.010214089004775273
scipenn	pseudobulk	69005	RELA_pSitePending_93H1	0.7776587173702869	0.7899217765798494	-0.012263059209562499
scipenn	pseudobulk	69005	p-Rb	0.6126102305686578	0.6625673834705417	-0.04995715290188385
scipenn	pseudobulk	69005	HISTONE_H3_S28	0.7756240295315384	0.7933041338294319	-0.017680104297893462
scipenn	pseudobulk	69005	NFE2L2_S40	0.9249414056777898	0.9157966630533502	0.00914474262443965
scipenn	pseudobulk	69005	AKT_S473	0.8379251750505375	0.8576256848211409	-0.019700509770603336
scipenn	pseudobulk	69005	EIF4EBP1_T37_T46	0.4741895672809305	0.4502959013271614	0.023893665953769072
scipenn	pseudobulk	69005	STAT6_Y641	0.8088693493100518	0.8040876864031875	0.004781662906864326
scipenn	pseudobulk	69005	ZAP70_Y493	0.2806572818093926	0.1948740954501508	0.08578318635924179
scipenn	pseudobulk	69005	LCK_Y505	0.7486933466147131	0.7543927430931943	-0.005699396478481167
scipenn	pseudobulk	69005	STAT5A_Y694	0.6058971523159405	0.6177573755603082	-0.01186022324436764
scipenn	pseudobulk	69005	PLCG1_Y783	0.3898115460111915	0.4646529751267102	-0.07484142911551872
