model	sample	dataset	target_id	target_index	pathway	mean_attention
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending	2	cell_cycle	0.11035481840372086
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending	2	stress_ifn	0.18312636017799377
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending	2	ribosomal	0.4079630374908447
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending	2	random_control	0.00496475026011467
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	BCR_BTK_axis	0.07051395624876022
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	BTK_PLCG2_axis	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	ERK_axis	0.035565946251153946
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	NFkB_axis	0.16987065970897675
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	cell_cycle	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	stress_ifn	6.969487153013108e-20
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	ribosomal	0.36507508158683777
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	AKT_pSitePending	3	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	BCR_BTK_axis	0.06732947379350662
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	BTK_PLCG2_axis	3.341101915505018e-40
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	ERK_axis	0.038420602679252625
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	NFkB_axis	0.17305505275726318
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	cell_cycle	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	stress_ifn	4.1589603576891006e-26
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	ribosomal	0.36222052574157715
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	BTK_pSitePending	4	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	BCR_BTK_axis	6.218165088736627e-13
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	BTK_PLCG2_axis	9.227317260968038e-13
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	ERK_axis	0.0009016463300213218
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	NFkB_axis	2.5754662291710417e-10
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	AKT_mTOR_S6_axis	0.11337104439735413
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	cell_cycle	1.345203236269299e-05
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	stress_ifn	0.41611015796661377
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	ribosomal	0.4695854187011719
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	CREB1_S133_ATF1_S63	5	random_control	1.8281083612237126e-05
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	BCR_BTK_axis	0.057194892317056656
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	BTK_PLCG2_axis	2.849981639574395e-10
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	ERK_axis	0.04975574091076851
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	NFkB_axis	0.17947885394096375
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	AKT_mTOR_S6_axis	0.08138631284236908
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	cell_cycle	4.904726500400108e-27
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	stress_ifn	0.02504623495042324
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	ribosomal	0.3571379482746124
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	FOS_S32	6	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	BCR_BTK_axis	0.016140524297952652
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	BTK_PLCG2_axis	0.0003192908479832113
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	ERK_axis	0.09611059725284576
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	NFkB_axis	0.008936845697462559
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	AKT_mTOR_S6_axis	0.1758304238319397
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	cell_cycle	0.10589214414358139
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	stress_ifn	0.16080671548843384
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	ribosomal	0.43310707807540894
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	HM0025_phospho_p44_42_197G2	7	random_control	0.002856479724869132
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	BCR_BTK_axis	0.011779573746025562
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	BTK_PLCG2_axis	0.00035488043795339763
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	ERK_axis	0.05199076607823372
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	NFkB_axis	0.001593584194779396
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	AKT_mTOR_S6_axis	0.18822667002677917
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	cell_cycle	0.10422170907258987
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	stress_ifn	0.13150328397750854
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	ribosomal	0.5082939863204956
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	JUN_pSitePending	8	random_control	0.002035526093095541
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	BCR_BTK_axis	3.3363101777789117e-12
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	BTK_PLCG2_axis	5.510127076835403e-12
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	ERK_axis	0.00037239419179968536
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	NFkB_axis	1.380995318100986e-09
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	AKT_mTOR_S6_axis	0.13858653604984283
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	cell_cycle	2.1770878447568975e-05
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	stress_ifn	0.4178473651409149
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	ribosomal	0.44314125180244446
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LAT_Y226	9	random_control	3.075793574680574e-05
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	BCR_BTK_axis	0.01897018775343895
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	BTK_PLCG2_axis	1.1051309229515027e-05
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	ERK_axis	0.05829484760761261
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	NFkB_axis	0.006291709840297699
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	AKT_mTOR_S6_axis	0.17077402770519257
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	cell_cycle	0.021925589069724083
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	stress_ifn	0.2000816911458969
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	ribosomal	0.5188091993331909
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	LCP2_S376	10	random_control	0.004841707646846771
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	BCR_BTK_axis	0.0064257183112204075
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	BTK_PLCG2_axis	0.0005860170349478722
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	ERK_axis	0.09466076642274857
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	NFkB_axis	0.00033597747096791863
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	AKT_mTOR_S6_axis	0.17136240005493164
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	cell_cycle	0.10490934550762177
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	stress_ifn	0.20866751670837402
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	ribosomal	0.40928012132644653
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAP2K1_S298	11	random_control	0.0037721353583037853
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	BCR_BTK_axis	0.004467810969799757
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	BTK_PLCG2_axis	0.0009513933910056949
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	ERK_axis	0.028771094977855682
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	NFkB_axis	0.0031381030566990376
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	AKT_mTOR_S6_axis	0.2237730771303177
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	cell_cycle	0.007243847008794546
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	stress_ifn	0.14140304923057556
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	ribosomal	0.5898591876029968
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK14_pSitePending_D3F9	12	random_control	0.0003924406482838094
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	BCR_BTK_axis	0.06518981605768204
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	BTK_PLCG2_axis	1.2445054258468747e-35
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	ERK_axis	0.0405256561934948
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	NFkB_axis	0.17307692766189575
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	cell_cycle	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	stress_ifn	2.1154993335838605e-23
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	ribosomal	0.3622332215309143
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_T202_Y204	13	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	BCR_BTK_axis	0.06413232535123825
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	BTK_PLCG2_axis	1.1813214565464748e-35
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	ERK_axis	0.04159136489033699
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	NFkB_axis	0.17307692766189575
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	cell_cycle	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	stress_ifn	1.0686367361448854e-23
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	ribosomal	0.3622250556945801
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	MAPK1_MAPK3_pSitePending	14	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	BCR_BTK_axis	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	BTK_PLCG2_axis	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	ERK_axis	0.044871795922517776
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	NFkB_axis	1.5516356159667677e-30
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	AKT_mTOR_S6_axis	0.09942740947008133
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	cell_cycle	0.00609291298314929
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	stress_ifn	0.43932023644447327
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	ribosomal	0.41028761863708496
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_Y759	15	random_control	1.38600668719846e-08
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	BCR_BTK_axis	0.06735377758741379
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	BTK_PLCG2_axis	5.285837937279642e-41
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	ERK_axis	0.03702092170715332
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	NFkB_axis	0.1730307638645172
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	cell_cycle	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	stress_ifn	2.0041810018806341e-25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	ribosomal	0.36362016201019287
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	PLCG2_pSitePending	16	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	BCR_BTK_axis	0.070517398416996
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	BTK_PLCG2_axis	1.5432439989614162e-35
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	ERK_axis	0.03611650690436363
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	NFkB_axis	0.16986721754074097
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	cell_cycle	1.2526963673770275e-37
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	stress_ifn	5.726005721514522e-16
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	ribosomal	0.3645245134830475
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_S536	17	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	BCR_BTK_axis	0.001199331134557724
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	BTK_PLCG2_axis	4.2826788558159024e-05
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	ERK_axis	0.000259242340689525
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	NFkB_axis	0.00019889214308932424
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	AKT_mTOR_S6_axis	0.2766759693622589
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	cell_cycle	0.009695874527096748
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	stress_ifn	0.14072012901306152
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	ribosomal	0.5711141228675842
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	RELA_pSitePending_93H1	18	random_control	9.353606583317742e-05
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	BCR_BTK_axis	1.929616018969682e-06
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	BTK_PLCG2_axis	5.083134055894334e-07
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	ERK_axis	0.00020300205505918711
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	NFkB_axis	7.598140655318275e-06
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	AKT_mTOR_S6_axis	0.1791336089372635
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	cell_cycle	0.0029821216594427824
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	stress_ifn	0.3502727150917053
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	ribosomal	0.4671030640602112
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	STAT5A_STAT5B_Y694_Y699	21	random_control	0.0002954633964691311
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	BCR_BTK_axis	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	BTK_PLCG2_axis	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	ERK_axis	0.044871795922517776
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	NFkB_axis	1.4149179822528553e-31
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	AKT_mTOR_S6_axis	0.094187431037426
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	cell_cycle	0.0019631413742899895
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	stress_ifn	0.439655601978302
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	ribosomal	0.41932204365730286
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	SYK_pSitePending	22	random_control	5.773613737710542e-14
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	BCR_BTK_axis	0.0705321803689003
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	BTK_PLCG2_axis	3.363116314379561e-44
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	ERK_axis	0.03540666028857231
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	NFkB_axis	0.16985242068767548
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	cell_cycle	2.802596928649634e-45
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	stress_ifn	1.93711658069021e-18
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	ribosomal	0.365234375
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-a1/2	23	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	BCR_BTK_axis	0.06731273233890533
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	BTK_PLCG2_axis	1.6508234779717443e-39
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	ERK_axis	0.038079436868429184
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	NFkB_axis	0.17307136952877045
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	AKT_mTOR_S6_axis	0.10897435992956161
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	cell_cycle	0.0
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	stress_ifn	2.833266664215964e-26
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	ribosomal	0.3625621199607849
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-AMPK-b1	24	random_control	0.25
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	BCR_BTK_axis	4.624284932271896e-44
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	BTK_PLCG2_axis	2.6001390914874264e-34
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	ERK_axis	0.04487175866961479
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	NFkB_axis	6.6392217377142515e-06
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	AKT_mTOR_S6_axis	1.179424875262004e-15
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	cell_cycle	7.74724617791378e-10
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	stress_ifn	0.49875742197036743
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	ribosomal	0.4563642144203186
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-BLNK	25	random_control	5.134416447560852e-09
SCP682-SC12-protein-residual	external_sample	phospho_seq_blair_2025_phospho_multi	p-CD79a	26	BCR_BTK_axis	0.0
